"first","cdindex","mktsize","N","M","p","cdid","obsweight","numlist","condition","localint","popular","basecond","pdif","conditiondif","disappear",
1,5,5,4229,236,1.95,1,1,9,2,1,0,2,0,0,0,
6,22,17,,,13.5,1,1,9,6,1,0,2,11.55,4,0,
23,32,10,,,6,1,1,9,3,1,0,2,4.05,1,0.5,
33,37,5,,,7.46,1,1,9,4,1,0,2,5.51,2,1,
38,55,18,,,10.65,1,1,9,4,1,0,2,8.7,2,0,
56,201,146,,,17,2,1,15,4,1,0,4,11.55,0,0,
202,282,81,,,12.5,2,1,15,5,1,0,4,7.05,1,0,
283,296,14,,,6.5,2,1,15,5,1,0,4,1.05,1,0,
297,316,20,,,12.5,2,1,15,4,1,0,4,7.05,0,0,
317,334,18,,,23,2,1,15,5,1,0,4,17.55,1,0,
335,354,20,,,12,2,1,15,4,1,0,4,6.55,0,0,
355,370,16,,,12,2,1,15,4,1,0,4,6.55,0,0,
371,397,27,,,17,2,1,15,4,1,0,4,11.55,0,0.5,
398,411,14,,,5.45,2,1,15,4,1,0,4,0,0,0,
412,419,8,,,11.99,2,1,15,6,1,0,4,6.54,2,0,
420,436,17,,,9.5,2,1,15,4,1,0,4,4.05,0,0,
437,443,7,,,14.49,2,1,15,4,1,0,4,9.04,0,0,
444,445,2,,,13.95,2,1,15,4,1,0,4,8.5,0,0.5,
446,451,6,,,16.95,2,1,15,4,1,0,4,11.5,0,0.5,
452,477,26,,,21.95,2,1,15,5,1,0,4,16.5,1,0,
478,504,27,,,9.5,2,1,15,4,1,0,4,4.05,0,0,
505,513,9,,,18,2,1,15,4,1,0,4,12.55,0,0,
514,618,105,,,9.94,3,1,20,5,1,0,4,6.95,1,0,
619,626,8,,,9.35,3,1,20,5,1,0,4,6.36,1,0,
627,628,2,,,2.99,3,1,20,4,1,0,4,0,0,0,
629,638,10,,,6.2,3,1,20,4,1,0,4,3.21,0,0,
639,667,29,,,10.6,3,1,20,4,1,0,4,7.61,0,0,
668,704,37,,,13.01,3,1,20,4,1,0,4,10.02,0,0.5,
705,710,6,,,9.99,3,1,20,5,1,0,4,7,1,0,
711,712,2,,,7.95,3,1,20,5,1,0,4,4.96,1,0,
713,733,21,,,16,3,1,20,5,1,0,4,13.01,1,0,
734,762,29,,,10.62,3,1,20,7,1,0,4,7.63,3,0,
763,776,14,,,26.5,4,1,4,5,1,0,5,5.5,0,0,
777,784,8,,,21,4,1,4,5,1,0,5,0,0,0,
785,786,2,,,26,4,1,4,4,1,0,5,5,-1,0,
787,796,10,,,26.99,4,1,4,4,1,0,5,5.99,-1,0,
797,807,11,,,22,4,1,4,3,1,0,5,1,-2,0,
808,833,26,,,2.99,6,1,12,2,1,0,3,1.04,-1,0.5,
834,846,13,,,2.99,6,1,12,4,1,0,3,1.04,1,0.5,
847,848,2,,,2.99,6,1,12,5,1,0,3,1.04,2,1,
849,852,4,,,9.68,6,1,12,7,1,0,3,7.73,4,0.5,
853,859,7,,,2.99,6,1,12,3,1,0,3,1.04,0,0.5,
860,861,2,,,2.99,6,1,12,7,1,0,3,1.04,4,0,
862,878,17,,,10,6,1,12,5,1,0,3,8.05,2,0,
879,893,15,,,6.03,6,1,12,7,1,0,3,4.08,4,0.5,
894,896,3,,,6.03,6,1,12,7,1,0,3,4.08,4,0.5,
897,911,15,,,14.81,6,1,12,7,1,0,3,12.86,4,0,
912,925,14,,,4.65,6,1,12,5,1,0,3,2.7,2,0.5,
926,947,22,,,12,6,1,12,4,1,0,3,10.05,1,0.5,
948,961,14,,,23.19,6,1,12,7,1,0,3,21.24,4,0.5,
962,963,2,,,8.98,6,1,12,5,1,0,3,7.03,2,0,
964,976,13,,,2.99,6,1,12,4,1,0,3,1.04,1,0,
977,980,4,,,17.6,6,1,12,4,1,0,3,15.65,1,0,
981,1017,37,,,2.87,6,1,12,5,1,0,3,0.92,2,1,
1018,1024,7,,,1.95,6,1,12,3,1,0,3,0,0,0,
1025,1031,7,,,7.7,7,1,46,2,1,0,4,5.75,-2,0,
1032,1040,9,,,4.75,7,1,46,5,1,0,4,2.8,1,0,
1041,1054,14,,,9.75,7,1,46,4,1,0,4,7.8,0,0,
1055,1057,3,,,6.98,7,1,46,3,1,0,4,5.03,-1,0,
1058,1083,26,,,6.45,7,1,46,5,1,0,4,4.5,1,0,
1084,1097,14,,,9.5,7,1,46,4,1,0,4,7.55,0,0,
1098,1118,21,,,13.32,7,1,46,7,1,0,4,11.37,3,0.5,
1119,1145,27,,,5.18,7,1,46,6,1,0,4,3.23,2,0,
1146,1157,12,,,1.95,7,1,46,2,1,0,4,0,-2,0,
1158,1168,11,,,1.95,7,1,46,3,1,0,4,0,-1,0,
1169,1180,12,,,13.29,7,1,46,7,1,0,4,11.34,3,0,
1181,1187,7,,,20.21,7,1,46,7,1,0,4,18.26,3,0.5,
1188,1201,14,,,3.94,7,1,46,3,1,0,4,1.99,-1,0,
1202,1212,11,,,11.94,7,1,46,3,1,0,4,9.99,-1,0.5,
1213,1218,6,,,12,7,1,46,2,1,0,4,10.05,-2,0.5,
1219,1319,101,,,12,7,1,46,3,1,0,4,10.05,-1,0.5,
1320,1325,6,,,12.18,7,1,46,2,1,0,4,10.23,-2,0.5,
1326,1331,6,,,3,7,1,46,2,1,0,4,1.05,-2,0,
1332,1338,7,,,13.38,7,1,46,5,1,0,4,11.43,1,0.5,
1339,1351,13,,,13.54,7,1,46,7,1,0,4,11.59,3,0.5,
1352,1390,39,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
1391,1410,20,,,2.43,7,1,46,2,1,0,4,0.48,-2,0.5,
1411,1438,28,,,10,7,1,46,4,1,0,4,8.05,0,1,
1439,1441,3,,,3.99,7,1,46,4,1,0,4,2.04,0,0,
1442,1472,31,,,14.94,7,1,46,7,1,0,4,12.99,3,0,
1473,1478,6,,,6,7,1,46,5,1,0,4,4.05,1,0,
1479,1482,4,,,3.67,7,1,46,4,1,0,4,1.72,0,0,
1483,1484,2,,,11,7,1,46,4,1,0,4,9.05,0,0.5,
1485,1513,29,,,13,7,1,46,4,1,0,4,11.05,0,0,
1514,1531,18,,,13,7,1,46,4,1,0,4,11.05,0,0.5,
1532,1533,2,,,13,7,1,46,4,1,0,4,11.05,0,0.5,
1534,1585,52,,,4.74,7,1,46,3,1,0,4,2.79,-1,0,
1586,1596,11,,,11.9,7,1,46,4,1,0,4,9.95,0,0,
1597,1624,28,,,8.6,7,1,46,4,1,0,4,6.65,0,0,
1625,1630,6,,,6.98,7,1,46,4,1,0,4,5.03,0,0.5,
1631,1636,6,,,6.98,7,1,46,4,1,0,4,5.03,0,0.5,
1637,1702,66,,,6.98,7,1,46,6,1,0,4,5.03,2,0,
1703,1725,23,,,6.93,7,1,46,4,1,0,4,4.98,0,1,
1726,1769,44,,,5.4,7,1,46,4,1,0,4,3.45,0,0,
1770,1772,3,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
1773,1780,8,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
1781,1783,3,,,5.59,7,1,46,5,1,0,4,3.64,1,0,
1784,1794,11,,,10,7,1,46,3,1,0,4,8.05,-1,0,
1795,1796,2,,,11.5,7,1,46,4,1,0,4,9.55,0,0,
1797,1804,8,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
1805,1815,11,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
1816,1828,13,,,1.95,7,1,46,3,1,0,4,0,-1,0.5,
1829,1842,14,,,1.95,7,1,46,3,1,0,4,0,-1,0.5,
1843,1849,7,,,4.45,7,1,46,3,1,0,4,2.5,-1,0.5,
1850,1859,10,,,10,7,1,46,3,1,0,4,8.05,-1,0,
1860,1879,20,,,3.99,7,1,46,4,1,0,4,2.04,0,0,
1880,1885,6,,,5.49,7,1,46,3,1,0,4,3.54,-1,1,
1886,1899,14,,,6.94,7,1,46,3,1,0,4,4.99,-1,0,
1900,1903,4,,,7.94,7,1,46,4,1,0,4,5.99,0,0,
1904,1908,5,,,4.94,7,1,46,3,1,0,4,2.99,-1,0.5,
1909,1922,14,,,5.49,7,1,46,3,1,0,4,3.54,-1,0.5,
1923,1924,2,,,4.75,7,1,46,4,1,0,4,2.8,0,0,
1925,1935,11,,,7.34,7,1,46,4,1,0,4,5.39,0,0.5,
1936,1946,11,,,7.5,7,1,46,4,1,0,4,5.55,0,0,
1947,1956,10,,,10.45,7,1,46,5,1,0,4,8.5,1,0,
1957,1969,13,,,6.49,7,1,46,4,1,0,4,4.54,0,0.5,
1970,1980,11,,,6.49,7,1,46,4,1,0,4,4.54,0,0.5,
1981,1986,6,,,13.99,7,1,46,7,1,0,4,12.04,3,0.5,
1987,2002,16,,,13.75,7,1,46,3,1,0,4,11.8,-1,0,
2003,2011,9,,,5.94,7,1,46,3,1,0,4,3.99,-1,0,
2012,2014,3,,,5.5,7,1,46,5,1,0,4,3.55,1,0.5,
2015,2026,12,,,6.9,7,1,46,5,1,0,4,4.95,1,0,
2027,2035,9,,,2.99,7,1,46,4,1,0,4,1.04,0,1,
2036,2044,9,,,9.5,7,1,46,4,1,0,4,7.55,0,0.5,
2045,2061,17,,,9.5,7,1,46,4,1,0,4,7.55,0,0.5,
2062,2075,14,,,7,7,1,46,3,1,0,4,5.05,-1,0.5,
2076,2078,3,,,8,7,1,46,3,1,0,4,6.05,-1,0.5,
2079,2097,19,,,8.5,7,1,46,3,1,0,4,6.55,-1,0.5,
2098,2124,27,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
2125,2130,6,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
2131,2137,7,,,2.43,7,1,46,2,1,0,4,0.48,-2,0.5,
2138,2150,13,,,2.43,7,1,46,3,1,0,4,0.48,-1,1,
2151,2153,3,,,5.5,7,1,46,3,1,0,4,3.55,-1,0,
2154,2173,20,,,6.5,7,1,46,1,1,0,4,4.55,-3,1,
2174,2180,7,,,2.99,7,1,46,5,1,0,4,1.04,1,0,
2181,2206,26,,,3.95,7,1,46,1,1,0,4,2,-3,0,
2207,2214,8,,,3.95,7,1,46,3,1,0,4,2,-1,0.5,
2215,2222,8,,,3.95,7,1,46,3,1,0,4,2,-1,0.5,
2223,2247,25,,,6.64,7,1,46,3,1,0,4,4.69,-1,0.5,
2248,2267,20,,,17.9,7,1,46,3,1,0,4,15.95,-1,0.5,
2268,2284,17,,,16.8,7,1,46,4,1,0,4,14.85,0,0,
2285,2299,15,,,29.5,7,1,46,3,1,0,4,27.55,-1,0.5,
2300,2311,12,,,29.5,7,1,46,3,1,0,4,27.55,-1,0.5,
2312,2325,14,,,29.5,7,1,46,3,1,0,4,27.55,-1,0.5,
2326,2329,4,,,10.1,7,1,46,7,1,0,4,8.15,3,0.5,
2330,2346,17,,,10,7,1,46,4,1,0,4,8.05,0,0,
2347,2359,13,,,3.49,7,1,46,5,1,0,4,1.54,1,0,
2360,2375,16,,,6,7,1,46,5,1,0,4,4.05,1,0,
2376,2429,54,,,22.7,7,1,46,4,1,0,4,20.75,0,1,
2430,2450,21,,,2.99,7,1,46,3,1,0,4,1.04,-1,0,
2451,2466,16,,,6.99,7,1,46,4,1,0,4,5.04,0,0.5,
2467,2473,7,,,6.99,7,1,46,4,1,0,4,5.04,0,0.5,
2474,2504,31,,,8.99,7,1,46,4,1,0,4,7.04,0,0.5,
2505,2510,6,,,6.95,7,1,46,4,1,0,4,5,0,0,
2511,2530,20,,,15.94,7,1,46,5,1,0,4,13.99,1,0,
2531,2538,8,,,11.39,7,1,46,4,1,0,4,9.44,0,0,
2539,2549,11,,,7.49,7,1,46,4,1,0,4,5.54,0,0,
2550,2576,27,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
2577,2609,33,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
2610,2611,2,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
2612,2668,57,,,2.43,7,1,46,3,1,0,4,0.48,-1,0,
2669,2676,8,,,2,7,1,46,3,1,0,4,0.05,-1,0,
2677,2679,3,,,2.43,7,1,46,2,1,0,4,0.48,-2,0,
2680,2707,28,,,4,7,1,46,3,1,0,4,2.05,-1,0.5,
2708,2724,17,,,4.43,7,1,46,3,1,0,4,2.48,-1,0.5,
2725,2768,44,,,4.55,7,1,46,3,1,0,4,2.6,-1,0.5,
2769,2788,20,,,6.75,7,1,46,4,1,0,4,4.8,0,0,
2789,2795,7,,,4.39,7,1,46,5,1,0,4,2.44,1,0,
2796,2805,10,,,5.93,7,1,46,2,1,0,4,3.98,-2,0,
2806,2899,94,,,7,7,1,46,4,1,0,4,5.05,0,0,
2900,2910,11,,,13.48,7,1,46,5,1,0,4,11.53,1,0.5,
2911,2974,64,,,13.64,7,1,46,7,1,0,4,11.69,3,0.5,
2975,2994,20,,,8,7,1,46,4,1,0,4,6.05,0,0,
2995,3001,7,,,5.5,7,1,46,4,1,0,4,3.55,0,0,
3002,3040,39,,,5.5,7,1,46,2,1,0,4,3.55,-2,1,
3041,3087,47,,,5.5,7,1,46,3,1,0,4,3.55,-1,1,
3088,3107,20,,,6.94,7,1,46,4,1,0,4,4.99,0,0,
3108,3131,24,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
3132,3138,7,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
3139,3181,43,,,1.95,7,1,46,3,1,0,4,0,-1,0,
3182,3186,5,,,1.95,7,1,46,4,1,0,4,0,0,1,
3187,3192,6,,,13.21,7,1,46,4,1,0,4,11.26,0,0.5,
3193,3219,27,,,13.54,7,1,46,7,1,0,4,11.59,3,0.5,
3220,3274,55,,,4.94,7,1,46,2,1,0,4,2.99,-2,0,
3275,3278,4,,,13.21,7,1,46,4,1,0,4,11.26,0,0.5,
3279,3282,4,,,13.54,7,1,46,7,1,0,4,11.59,3,0.5,
3283,3288,6,,,12.5,7,1,46,4,1,0,4,10.55,0,0,
3289,3339,51,,,6.99,7,1,46,4,1,0,4,5.04,0,0,
3340,3352,13,,,6.6,7,1,46,4,1,0,4,4.65,0,0,
3353,3372,20,,,10,7,1,46,5,1,0,4,8.05,1,0,
3373,3395,23,,,5,7,1,46,2,1,0,4,3.05,-2,0,
3396,3402,7,,,6.99,7,1,46,4,1,0,4,5.04,0,0,
3403,3442,40,,,1.95,7,1,46,2,1,0,4,0,-2,0.5,
3443,3463,21,,,3.42,7,1,46,2,1,0,4,1.47,-2,0.5,
3464,3471,8,,,6.94,7,1,46,4,1,0,4,4.99,0,0,
3472,3503,32,,,2.45,7,1,46,2,1,0,4,0.5,-2,0,
3504,3555,52,,,2.45,7,1,46,3,1,0,4,0.5,-1,0,
3556,3578,23,,,2.45,7,1,46,4,1,0,4,0.5,0,1,
3579,3596,18,,,3.49,7,1,46,4,1,0,4,1.54,0,0,
3597,3604,8,,,3.5,7,1,46,3,1,0,4,1.55,-1,0,
3605,3610,6,,,11,7,1,46,4,1,0,4,9.05,0,0,
3611,3622,12,,,18.67,8,10,44,4,1,0,3,17.18,1,0.5,
3623,3641,19,,,23.03,8,10,44,6,1,0,3,21.54,3,0.5,
3642,3664,23,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3665,3680,16,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3681,3696,16,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3697,3703,7,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3704,3722,19,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
3723,3769,47,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
3770,3774,5,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
3775,3777,3,,,2.99,8,10,44,3,1,0,3,1.5,0,0.5,
3778,3784,7,,,1.72,8,1,44,5,1,0,3,0.23,2,0.5,
3785,3795,11,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3796,3798,3,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
3799,3813,15,,,5.49,8,10,44,4,1,0,3,4,1,0.5,
3814,3833,20,,,10.64,8,10,44,6,1,0,3,9.15,3,0.5,
3834,3857,24,,,3.25,8,10,44,3,1,0,3,1.76,0,0.5,
3858,3870,13,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
3871,3892,22,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3893,3903,11,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
3904,3930,27,,,13.99,8,10,44,7,1,0,3,12.5,4,0.5,
3931,3950,20,,,16.9,8,10,44,7,1,0,3,15.41,4,0.5,
3951,3969,19,,,22.74,8,10,44,3,1,0,3,21.25,0,0.5,
3970,3987,18,,,24.74,8,10,44,3,1,0,3,23.25,0,0.5,
3988,4020,33,,,1.64,8,1,44,3,1,0,3,0.15,0,0.5,
4021,4040,20,,,7.98,8,10,44,5,1,0,3,6.49,2,0.5,
4041,4068,28,,,36.5,8,10,44,4,1,0,3,35.01,1,0.5,
4069,4071,3,,,45.98,8,10,44,6,1,0,3,44.49,3,0.5,
4072,4084,13,,,7,8,10,44,6,1,0,3,5.51,3,0.5,
4085,4091,7,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
4092,4099,8,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
4100,4101,2,,,1.95,8,1,44,6,1,0,3,0.46,3,0.5,
4102,4138,37,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
4139,4147,9,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
4148,4182,35,,,1.63,8,1,44,3,1,0,3,0.14,0,0.5,
4183,4229,47,,,22.25,8,10,44,3,1,0,3,20.76,0,0.5,
,,,,,16.5,8,10,44,3,1,0,3,15.01,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,3.95,8,10,44,3,1,0,3,2.46,0,0.5,
,,,,,8.5,8,10,44,4,1,0,3,7.01,1,0.5,
,,,,,16,8,10,44,4,1,0,3,14.51,1,0.5,
,,,,,29.5,8,10,44,3,1,0,3,28.01,0,0.5,
,,,,,6,8,10,44,5,1,0,3,4.51,2,0.5,
,,,,,20,8,10,44,3,1,0,3,18.51,0,0.5,
,,,,,33.95,8,10,44,7,1,0,3,32.46,4,0.5,
,,,,,11.99,8,10,44,4,1,0,3,10.5,1,0.5,
,,,,,4.49,8,10,44,3,1,0,3,3,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,10,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.49,8,1,44,3,1,0,3,0,0,0.5,
,,,,,1.49,8,1,44,3,1,0,3,0,0,0.5,
,,,,,1.49,8,1,44,3,1,0,3,0,0,0.5,
,,,,,1.49,8,1,44,3,1,0,3,0,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,4.71,8,10,44,4,1,0,3,3.22,1,0.5,
,,,,,1.92,8,1,44,3,1,0,3,0.43,0,0.5,
,,,,,12.61,8,10,44,4,1,0,3,11.12,1,0.5,
,,,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,6,1,0,3,0.46,3,0.5,
,,,,,2.94,8,10,44,3,1,0,3,1.45,0,0.5,
,,,,,12.83,8,10,44,7,1,0,3,11.34,4,0.5,
,,,,,1.91,8,1,44,4,1,0,3,0.42,1,0.5,
,,,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
,,,,,1.95,8,1,44,2,1,0,3,0.46,-1,0.5,
,,,,,1.95,8,1,44,3,1,0,3,0.46,0,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,4,1,0,3,0.46,1,0.5,
,,,,,1.95,8,1,44,6,1,0,3,0.46,3,0.5,
,,,,,1.95,8,1,44,6,1,0,3,0.46,3,0.5,
,,,,,6.5,8,10,44,4,1,0,3,5.01,1,0.5,
,,,,,4.95,10,1,13,4,1,0,4,0,0,0,
,,,,,7.5,10,1,13,4,1,0,4,2.55,0,0,
,,,,,9.5,10,1,13,4,1,0,4,4.55,0,0,
,,,,,11.5,10,1,13,4,1,0,4,6.55,0,0.5,
,,,,,11.5,10,1,13,4,1,0,4,6.55,0,0.5,
,,,,,7,10,1,13,3,1,0,4,2.05,-1,0,
,,,,,17.94,10,1,13,3,1,0,4,12.99,-1,0,
,,,,,46,10,1,13,4,1,0,4,41.05,0,0,
,,,,,6.49,10,1,13,4,1,0,4,1.54,0,0.5,
,,,,,6.99,10,1,13,4,1,0,4,2.04,0,0.5,
,,,,,10.99,10,1,13,4,1,0,4,6.04,0,0.5,
,,,,,7.74,10,1,13,3,1,0,4,2.79,-1,0,
,,,,,10.89,10,1,13,4,1,0,4,5.94,0,0,
,,,,,7.99,10,1,13,4,1,0,4,3.04,0,0,
,,,,,2.07,11,1,14,2,1,0,2,0,0,0,
,,,,,12,11,1,14,4,1,0,2,9.93,2,0,
,,,,,11.27,11,1,14,5,1,0,2,9.2,3,0,
,,,,,10,11,1,14,5,1,0,2,7.93,3,0,
,,,,,5.64,11,1,14,3,1,0,2,3.57,1,0,
,,,,,33.96,11,1,14,7,1,0,2,31.89,5,0.5,
,,,,,13.95,11,1,14,5,1,0,2,11.88,3,0,
,,,,,7.98,11,1,14,4,1,0,2,5.91,2,1,
,,,,,15,11,1,14,4,1,0,2,12.93,2,0,
,,,,,4.6,11,1,14,3,1,0,2,2.53,1,1,
,,,,,12.9,11,1,14,5,1,0,2,10.83,3,0,
,,,,,14.84,11,1,14,5,1,0,2,12.77,3,0,
,,,,,14.8,11,1,14,6,1,0,2,12.73,4,0,
,,,,,12,11,1,14,5,1,0,2,9.93,3,0,
,,,,,8.06,11,1,14,4,1,0,2,5.99,2,0,
,,,,,20.8,11,1,14,4,1,0,2,18.73,2,0,
,,,,,14.8,11,1,14,5,1,0,2,12.73,3,0,
,,,,,14.04,11,1,14,7,1,0,2,11.97,5,0.5,
,,,,,12.07,11,1,14,4,1,0,2,10,2,0,
,,,,,2.4,11,1,14,3,1,0,2,0.33,1,0,
,,,,,9,12,1,24,5,1,0,4,2,1,0,
,,,,,12.5,12,1,24,3,1,0,4,5.5,-1,0,
,,,,,22.75,12,1,24,7,1,0,4,15.75,3,0,
,,,,,11.95,12,1,24,4,1,0,4,4.95,0,0,
,,,,,25.95,12,1,24,7,1,0,4,18.95,3,0,
,,,,,28,12,1,24,5,1,0,4,21,1,0,
,,,,,27.5,12,1,24,4,1,0,4,20.5,0,0,
,,,,,7,12,1,24,4,1,0,4,0,0,0,
,,,,,8,12,1,24,4,1,0,4,1,0,0,
,,,,,26,12,1,24,5,1,0,4,19,1,0,
,,,,,21.5,12,1,24,4,1,0,4,14.5,0,0,
,,,,,11.97,12,1,24,7,1,0,4,4.97,3,0.5,
,,,,,22.99,12,1,24,7,1,0,4,15.99,3,0.5,
,,,,,42.5,12,1,24,6,1,0,4,35.5,2,0.5,
,,,,,14,12,1,24,4,1,0,4,7,0,0,
,,,,,7.31,12,1,24,3,1,0,4,0.31,-1,0,
,,,,,8.6,12,1,24,5,1,0,4,1.6,1,0,
,,,,,22,12,1,24,4,1,0,4,15,0,0,
,,,,,26.95,13,1,12,4,1,0,3,7.45,1,0,
,,,,,32,13,1,12,3,1,0,3,12.5,0,0,
,,,,,34,13,1,12,3,1,0,3,14.5,0,0,
,,,,,32,13,1,12,5,1,0,3,12.5,2,0,
,,,,,47,13,1,12,4,1,0,3,27.5,1,0,
,,,,,21.95,13,1,12,2,1,0,3,2.45,-1,0,
,,,,,41.95,13,1,12,1,1,0,3,22.45,-2,0,
,,,,,46,13,1,12,4,1,0,3,26.5,1,0.5,
,,,,,36,13,1,12,3,1,0,3,16.5,0,0,
,,,,,46.99,13,1,12,3,1,0,3,27.49,0,0,
,,,,,21.75,13,1,12,3,1,0,3,2.25,0,0.5,
,,,,,31.75,13,1,12,3,1,0,3,12.25,0,0.5,
,,,,,41.75,13,1,12,4,1,0,3,22.25,1,0.5,
,,,,,41.75,13,1,12,4,1,0,3,22.25,1,0.5,
,,,,,23.08,13,1,12,3,1,0,3,3.58,0,0,
,,,,,23.09,13,1,12,4,1,0,3,3.59,1,0,
,,,,,26.75,13,1,12,5,1,0,3,7.25,2,1,
,,,,,26.99,13,1,12,5,1,0,3,7.49,2,0,
,,,,,19.5,13,1,12,3,1,0,3,0,0,0,
,,,,,42,13,1,12,4,1,0,3,22.5,1,0,
,,,,,12.5,14,1,25,3,1,0,3,6.55,0,0,
,,,,,11.88,14,1,25,4,1,0,3,5.93,1,0,
,,,,,19,14,1,25,4,1,0,3,13.05,1,0.5,
,,,,,10.76,14,1,25,5,1,0,3,4.81,2,0,
,,,,,24,14,1,25,4,1,0,3,18.05,1,0,
,,,,,10,14,1,25,3,1,0,3,4.05,0,0,
,,,,,14.35,14,1,25,4,1,0,3,8.4,1,0,
,,,,,12,14,1,25,5,1,0,3,6.05,2,0,
,,,,,5.95,14,1,25,3,1,0,3,0,0,0,
,,,,,19,14,1,25,4,1,0,3,13.05,1,0,
,,,,,13,14,1,25,4,1,0,3,7.05,1,0,
,,,,,11,14,1,25,4,1,0,3,5.05,1,0,
,,,,,9.35,14,1,25,4,1,0,3,3.4,1,0,
,,,,,11.5,14,1,25,3,1,0,3,5.55,0,0,
,,,,,26,14,1,25,4,1,0,3,20.05,1,0,
,,,,,23,14,1,25,4,1,0,3,17.05,1,0,
,,,,,10.94,15,1,38,3,1,0,3,9.15,0,0,
,,,,,5.99,15,1,38,4,1,0,3,4.2,1,0,
,,,,,5.29,15,1,38,3,1,0,3,3.5,0,0,
,,,,,24,15,1,38,4,1,0,3,22.21,1,0,
,,,,,11.5,15,1,38,4,1,0,3,9.71,1,0,
,,,,,8.38,15,1,38,4,1,0,3,6.59,1,0,
,,,,,5,15,1,38,3,1,0,3,3.21,0,0,
,,,,,10,15,1,38,4,1,0,3,8.21,1,0,
,,,,,7.45,15,1,38,4,1,0,3,5.66,1,0,
,,,,,10,15,1,38,4,1,0,3,8.21,1,0,
,,,,,9.5,15,1,38,4,1,0,3,7.71,1,0,
,,,,,15.4,15,1,38,5,1,0,3,13.61,2,0,
,,,,,5,15,1,38,4,1,0,3,3.21,1,0,
,,,,,15,15,1,38,3,1,0,3,13.21,0,0,
,,,,,4.51,15,1,38,4,1,0,3,2.72,1,0,
,,,,,7.5,15,1,38,3,1,0,3,5.71,0,0,
,,,,,10,15,1,38,4,1,0,3,8.21,1,0,
,,,,,11.99,15,1,38,3,1,0,3,10.2,0,0.5,
,,,,,17.19,15,1,38,4,1,0,3,15.4,1,0,
,,,,,22,15,1,38,4,1,0,3,20.21,1,0,
,,,,,7,15,1,38,3,1,0,3,5.21,0,0,
,,,,,7.5,15,1,38,3,1,0,3,5.71,0,0,
,,,,,15,15,1,38,3,1,0,3,13.21,0,0,
,,,,,17,15,1,38,4,1,0,3,15.21,1,0,
,,,,,13,15,1,38,4,1,0,3,11.21,1,0,
,,,,,7.5,15,1,38,4,1,0,3,5.71,1,0,
